thread_id,customer_tweet_id,brand_reply_id,customer_text,brand_reply_text,customer_created_at,reply_created_at
413124_413122,413124,413122,HELP! Phone CONSTANTLY freezes and apps (even native ones) frequently crash & don't load. Running 11.0.2 on iPhone 7.,We'd love to help. Does restarting the phone seem to improve or resolve the issue? DM the answer below. https://t.co/GDrqU22YpT,Tue Oct 10 01:00:33 +0000 2017,Tue Oct 10 01:24:32 +0000 2017
413126_413125,413126,413125,"I have ringtones I’ve paid for, downloaded, and assigned to individual contacts. And yet the default plays…Help??","We can definitely help. DM us, and we can look into this deeper. https://t.co/GDrqU22YpT",Tue Oct 10 00:51:27 +0000 2017,Tue Oct 10 01:21:31 +0000 2017
413128_413127,413128,413127,"also, slooooooooooow open folder/app—2 full sec count for animation, then boot begins",We’re here to address your concerns. Let's team up in Direct Message using the link below. https://t.co/GDrqU22YpT,Tue Oct 10 00:54:04 +0000 2017,Tue Oct 10 01:18:27 +0000 2017
413131_413130,413131,413130,"my iPhone 7 won’t play sound thru AUX cord or headphones, wen I record vids it makes a weird sound, like a sound filter is on",We'd be happy to help. Send us a DM and we can get started. https://t.co/GDrqU22YpT,Tue Oct 10 00:55:43 +0000 2017,Tue Oct 10 01:18:27 +0000 2017
413133_413132,413133,413132,you guys broke HomeKit on TV with tvOS 11. Routines don't work and my poor dog is sitting in the dark.,We'd love to help. Please reach out to our Apple TV specialist for further assistance here: https://t.co/IBIY3w3RGR,Tue Oct 10 00:49:41 +0000 2017,Tue Oct 10 01:15:00 +0000 2017
413726_413725,413726,413725,how can I downgrade to iOS 10.3.3?Battery drains so quickly. It’s the worst iOS ever. background refresh for apps are disabled,"It's important that your iPhone's battery last as long as you expect it to, so we're happy to help you with this. Let's go to DM. https://t.co/GDrqU22YpT",Fri Oct 06 11:12:49 +0000 2017,Fri Oct 06 14:59:35 +0000 2017
413729_413728,413729,413728,omg ive just seen my iphone expand on the charger and cracked wtf and blotches on screen looks buff and notcompletley working,We'd like to look into this with you. Let us know which country you're located via DM to get started. We'll go from there. https://t.co/GDrqU22YpT,Fri Oct 06 10:46:31 +0000 2017,Fri Oct 06 14:59:00 +0000 2017
413744_413743,413744,413743,fuuuuuuuccccccckkkkkkk you & your battery draining stupidass shit iOS 11 update!,Let's take a look at this together. Join us in DM and we'll see what's going on with your iPhone's battery. https://t.co/GDrqU22YpT,Fri Oct 06 11:49:59 +0000 2017,Fri Oct 06 15:06:00 +0000 2017
413750_413749,413750,413749,"What the hell , my music app just crashed and offloaded all of my music to the cloud.",We'll be happy to help with your Apple Music. Can you DM us the device and version of OS we are working with? https://t.co/GDrqU22YpT,Fri Oct 06 11:16:09 +0000 2017,Fri Oct 06 15:06:00 +0000 2017
413778_413777,413778,413777,cmon guys I love you but fam fix the iOS bugs,We're happy to look into your experiences. Please join us in DM and let us know more about the symptoms and your iOS version. https://t.co/GDrqU22YpT,Fri Oct 06 11:16:38 +0000 2017,Fri Oct 06 15:06:01 +0000 2017
413786_413784,413786,413784,Glitch in ios 11 😥😥😥 #iPhone6s,We'd like to look into that. Send us a DM & tell us what device you're using & which version of iOS 11 you have installed. https://t.co/GDrqU22YpT,Fri Oct 06 15:05:17 +0000 2017,Fri Oct 06 15:16:00 +0000 2017
413785_413787,413785,413787,I'm using iPhone 6s ios 11.0.2,What happens if you restart like this? https://t.co/OWRDHWSt4h,Fri Oct 06 15:23:43 +0000 2017,Fri Oct 06 17:48:30 +0000 2017
413790_413789,413790,413789,Is there anyway to go back to the old IOS? this new update sucks,Are you having issues with your iPhone after updating? Let us know what they are in DM and we'll team up to get them resolved. https://t.co/GDrqU22YpT,Fri Oct 06 12:42:56 +0000 2017,Fri Oct 06 15:28:09 +0000 2017
414017_414016,414017,414016,NEW UPDATE GOT MY PHONE TWITCHING!!!! EXPLAIN,"Thanks for reaching out to us. Can you please explain what you mean by ""twitching""? That way we can better assist you.",Tue Oct 10 01:07:01 +0000 2017,Tue Oct 10 01:38:01 +0000 2017
414020_414018,414020,414018,"Since iOS 11 released, my iphone keeps malfunctioning. Thanks","We can help. Restart your iPhone, and DM us if this continues: https://t.co/OWRDHWSt4h https://t.co/GDrqU22YpT",Tue Oct 10 01:11:00 +0000 2017,Tue Oct 10 01:35:00 +0000 2017
414019_414021,414019,414021,I did it many times. Still keeps malfunctioning,We'd like to take a closer look. Send us a DM. https://t.co/GDrqU22YpT,Tue Oct 10 01:37:11 +0000 2017,Tue Oct 10 02:09:27 +0000 2017
414024_414023,414024,414023,#iOS11 Apple TV doesn’t work from #ControlCenter #help,We'd be happy to help. Send us a DM and we can start there. https://t.co/GDrqU2kzhr,Tue Oct 10 01:03:02 +0000 2017,Tue Oct 10 01:34:31 +0000 2017
414026_414025,414026,414025,"If it was so simple, either me or your service centre guys or customer care guys would have done it.","We still want to help. DM us, and tell us a little bit more about what's going on. We'll look into this. https://t.co/GDrqU2kzhr",Tue Oct 10 01:10:49 +0000 2017,Tue Oct 10 01:34:31 +0000 2017
414028_414027,414028,414027,"Poor Customer Experience with , All new #iphone8 been 10 days but still struggling to make a call. #please #do #not #buy",We know how essential it is to be able to make calls to keep in touch with others. See: https://t.co/U53YusKX3z DM us for more: https://t.co/GDrqU22YpT,Mon Oct 09 11:25:37 +0000 2017,Mon Oct 09 14:58:52 +0000 2017
414030_414029,414030,414029,"can i use an apple gift card towards a payment plan option for a new iphone, either as down payment or to make the payments?",Our sales team would be happy to provide some info about this. You can reach out to them here https://t.co/8yjRd2eYRQ,Tue Oct 10 01:09:03 +0000 2017,Tue Oct 10 01:34:30 +0000 2017
414033_414031,414033,414031,Yooo DM me I got a question about this MacBook Air,We can help you with your MacBook. DM us by clicking this link: https://t.co/GDrqU2kzhr,Tue Oct 10 01:10:00 +0000 2017,Tue Oct 10 01:31:30 +0000 2017
414035_414034,414035,414034,It says can’t connect to the server,We'd like to take a further look at this with you. Please meet us in DM. https://t.co/GDrqU22YpT,Tue Oct 10 00:55:29 +0000 2017,Tue Oct 10 01:29:32 +0000 2017
414037_414036,414037,414036,your iOS 11.0.2. Update won’t allow iPhone users to login to App Store #iOS11 #ios11update #iosproblems,We're happy to help with the App Store. What happens currently when you attempt to login? Do you receive an error message?,Mon Oct 09 22:03:27 +0000 2017,Mon Oct 09 22:42:28 +0000 2017
414940_414939,414940,414939,iOS 11 messed up my phone,We'd like to help if you're experiencing problems with your iPhone. DM us some details about what's happened. https://t.co/GDrqU22YpT,Sat Oct 07 15:33:22 +0000 2017,Sat Oct 07 18:05:04 +0000 2017
238766_414941,238766,414941,#ios1102 is super slow and has ruined my #iPhone 7. Kindly help me uninstall it asap. Honest request #apple,"If you're having some issues with your iPhone, we'd be more than happy to look into it. Shoot us a DM when you get a chance. https://t.co/GDrqU22YpT",Sat Oct 07 15:41:22 +0000 2017,Sat Oct 07 18:08:00 +0000 2017
414943_414942,414943,414942,please fix battery life ios 11.0.2 iphone 6s,We can help with battery life. Could you Direct Message us so we can get more information for troubleshooting? https://t.co/GDrqU22YpT,Sat Oct 07 15:37:59 +0000 2017,Sat Oct 07 18:04:52 +0000 2017
414945_414944,414945,414944,"#IOS11 #apple your new update sucks !!! Everything about it, fix it, phone is so slow, many mistakes, auto correct in french👎🏻",We want to help so you can have a better experience with iOS 11. Have you updated to iOS 11.0.2? Please send us a DM. https://t.co/GDrqU22YpT,Sat Oct 07 15:24:03 +0000 2017,Sat Oct 07 17:59:31 +0000 2017
414947_414946,414947,414946,How do I go back to iOS 10? I shouldn’t have to charge my iPhone and iPad every 2 hours even when not in use. #iOS11,That's not expected behavior. We'd like to help you with this. Meet up with us in DM and we'll help you out! https://t.co/GDrqU22YpT,Sat Oct 07 15:37:48 +0000 2017,Sat Oct 07 18:05:35 +0000 2017
414965_414964,414965,414964,how do get this trash ass album to stop playing? How much do I have to pay Project Red to get this shit off my phone,"It's no fun when things don't work as expected; we'll do what we can to help. To start, connect with us in DM: https://t.co/GDrqU22YpT",Sat Oct 07 15:39:19 +0000 2017,Sat Oct 07 18:06:33 +0000 2017
414967_414966,414967,414966,"What is WRONG with latest update 11.02? 3 iphones in family, all 3 had probs but am having to factory restore hubbys... 😡",Thank you for reaching out about problems with the iOS. Please DM the models of phones and your country. We'll meet you there! https://t.co/GDrqU22YpT,Sat Oct 07 15:26:27 +0000 2017,Sat Oct 07 18:03:00 +0000 2017
414971_414970,414971,414970,"Don’t bother upgrading to iOS 11.0.2 it’s glitchy as shit with iPhone freezing, apps crashing and iPhone resetting itself","If you're having trouble with iOS 11.0.2, we'd like to know more to help. Send us a DM using the link below and we'll continue. https://t.co/GDrqU22YpT",Sat Oct 07 15:31:51 +0000 2017,Sat Oct 07 18:14:01 +0000 2017
414973_414972,414973,414972,Send a patch to fix the battery life & wifi connectivity soon? The iOS upgrade then update caused more problems than solved.,"We'd be happy to look this over with you. Please meet us in DM so we may gather information, and better assist. https://t.co/GDrqU22YpT",Sat Oct 07 15:42:39 +0000 2017,Sat Oct 07 18:11:30 +0000 2017
414989_414988,414989,414988,Yes sir .. before i updated ios 11 the battery was very good and stay for long time then now finish quickly,"Thanks for clarifying. Let's continue working on this together in DM. We have some things to try, but we'll need details first. https://t.co/GDrqU22YpT",Sat Oct 07 15:46:36 +0000 2017,Sat Oct 07 18:19:00 +0000 2017
414991_414990,414991,414990,dear sir my battery become too weak after the last update i have 6sPlus please i need to fix that problem,We'd like to help. Are you experiencing this issue on the latest version of iOS 11.0.2?,Sat Oct 07 11:39:58 +0000 2017,Sat Oct 07 15:40:00 +0000 2017
414999_414998,414999,414998,"this morning, i shut my phone off and turned it back on but it still isn’t",We'd like to gather some more information for better troubleshooting. Can you DM us the country you are located in? https://t.co/GDrqU22YpT,Sat Oct 07 15:46:04 +0000 2017,Sat Oct 07 18:20:00 +0000 2017
415002_415000,415002,415000,What does this mean?,Normally it means that something is going on with your Touch ID sensor. We'll be happy to assist. When did this start?,Sat Oct 07 12:20:45 +0000 2017,Sat Oct 07 15:45:00 +0000 2017
415066_415064,415066,415064,Are you guys aware of TVos 11 issue preventing iTunes from playing music and video? & fine though!,Great question. Let us know more about what you are seeing there. We'd love to help or get you to the right place.,Wed Oct 04 13:29:47 +0000 2017,Wed Oct 04 15:09:18 +0000 2017
415065_415067,415065,415067,iTunes/Music opens fine but do not play any song. All others apps are working perfectly (audio and video).,DM us the Apple device you are using and we’ll do our best to assist you. https://t.co/GDrqU22YpT,Tue Oct 10 01:41:24 +0000 2017,Tue Oct 10 02:18:00 +0000 2017
415153_415151,415153,415151,ur auto dimming & auto brightness is annoying I’m Switchin to Samsung soon yall are dropping the ball makin ppl pay all this money 😑😑,"In iOS 11, you can turn auto-brightness on or off in Settings > General > Accessibility > Display Accommodations.",Tue Oct 10 01:28:59 +0000 2017,Tue Oct 10 01:57:00 +0000 2017
415152_415154,415152,415154,Ive done this about 2 million times and it’s still acting up,Let's take a closer look at what's going on in DM. Meet us there with this link: https://t.co/GDrqU22YpT,Tue Oct 10 01:58:22 +0000 2017,Tue Oct 10 02:43:30 +0000 2017
415156_415155,415156,415155,Tengo un iPhone 6 y normalmente a esta hora mi batería estaría al 50%. Hoy no... #iOS11Failed,We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,Tue Oct 10 01:27:30 +0000 2017,Tue Oct 10 01:54:26 +0000 2017
415159_415157,415159,415157,update unsuccessful (update) High Sierra - Lightroom CC Not Loading,We want all of your applications to work as expected. Did you already reach out to the developer?,Tue Oct 10 01:26:10 +0000 2017,Tue Oct 10 01:54:00 +0000 2017
415158_415160,415158,415160,"I'm getting in touch with them, at the moment I lost a database with almost 70 thousand images 😡",Got it. Please let us know the results.,Tue Oct 10 01:57:34 +0000 2017,Tue Oct 10 02:50:00 +0000 2017
415164_415163,415164,415163,so let's wait until it gets down to the end to say this?! is about to lose a costumer.. it's been 3 hours 😡,Not to worry. We'd love to look into this. Send us a DM and we'll continue there. https://t.co/GDrqU22YpT,Tue Oct 10 01:25:32 +0000 2017,Tue Oct 10 01:54:00 +0000 2017
415478_415477,415478,415477,"Just spent almost an hour trying to update to iOS 11 and for it to say ""unknown error occurred"" you suck.",We'd love to help with your update! Are you updating over Wi-Fi or through iTunes?,Tue Oct 10 01:15:31 +0000 2017,Tue Oct 10 01:38:00 +0000 2017
415480_415479,415480,415479,Okay I’m getting frustrated my iPhone won’t restore the backup,What error message are you getting when trying to restore? DM the answer below. https://t.co/GDrqU22YpT,Tue Oct 10 01:40:04 +0000 2017,Tue Oct 10 02:10:00 +0000 2017
415483_415481,415483,415481,Your new iOS has messed up my email acct. Please fix the glitch,Could you let us know exactly what is going on? Are you having trouble with Mail in iOS or is this a different email app?,Tue Oct 10 01:36:27 +0000 2017,Tue Oct 10 02:07:00 +0000 2017
415482_415484,415482,415484,Yes. Mail isn’t working. Cox says its port issues but they can’t fix it.,Could you send us a DM. We'd need some details on what you mean by port issue. https://t.co/GDrqU22YpT,Tue Oct 10 02:24:57 +0000 2017,Tue Oct 10 03:21:00 +0000 2017
400903_415485,400903,415485,Just fix iOS 11.02 first my phone is locking up and I have lines coming in and out on it,Let’s team up in DM and we’ll do our best to assist you. https://t.co/GDrqU22YpT,Tue Oct 10 01:32:23 +0000 2017,Tue Oct 10 02:06:31 +0000 2017
